label_id,from_id,to_id,mode,mode_combo,time_hours,cost_yuan_for_two,risk_score,fatigue_score,path_desc,source,schedule_required,is_gateway_label,gateway_name,direction
Q2G000020,P010,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,10.0,1316.25,0.24,7.5,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000021,乌鲁木齐市,P011,gateway_access,gateway_to_spot:乌鲁木齐市,3.015,127.04,0.117,2.261,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000022,P011,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,3.233,104.0,0.12,2.425,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000023,乌鲁木齐市,P012,gateway_access,gateway_to_spot:乌鲁木齐市,2.491,111.29,0.107,1.868,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000024,P012,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,2.533,104.0,0.12,1.9,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000025,乌鲁木齐市,P013,gateway_access,gateway_to_spot:乌鲁木齐市,2.861,139.22,0.124,2.146,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000026,P013,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,3.136,132.17,0.12,2.352,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000027,乌鲁木齐市,P014,gateway_access,gateway_to_spot:乌鲁木齐市,6.849,334.41,0.243,5.137,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000028,P014,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,6.561,337.39,0.244,4.921,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000029,乌鲁木齐市,P015,gateway_access,gateway_to_spot:乌鲁木齐市,12.466,488.75,0.376,9.349,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000030,P015,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,12.092,489.19,0.377,9.069,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000031,乌鲁木齐市,P016,gateway_access,gateway_to_spot:乌鲁木齐市,11.0,1417.0,0.24,8.25,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000032,P016,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,11.0,1417.0,0.24,8.25,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000033,乌鲁木齐市,P017,gateway_access,gateway_to_spot:乌鲁木齐市,6.132,330.49,0.302,4.599,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000034,P017,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,6.086,318.29,0.233,4.565,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000035,乌鲁木齐市,P018,gateway_access,gateway_to_spot:乌鲁木齐市,6.482,328.68,0.301,4.862,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000036,P018,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,6.233,327.54,0.3,4.675,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000037,乌鲁木齐市,P019,gateway_access,gateway_to_spot:乌鲁木齐市,6.482,328.68,0.301,4.862,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000038,P019,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,6.233,327.54,0.3,4.675,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000039,乌鲁木齐市,P020,gateway_access,gateway_to_spot:乌鲁木齐市,7.34,345.91,0.351,5.505,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000040,P020,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.362,348.49,0.353,5.521,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000041,乌鲁木齐市,P021,gateway_access,gateway_to_spot:乌鲁木齐市,5.963,288.14,0.215,4.472,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000042,P021,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,5.751,288.11,0.215,4.313,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000043,乌鲁木齐市,P022,gateway_access,gateway_to_spot:乌鲁木齐市,6.182,298.68,0.221,4.636,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000044,P022,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,5.933,297.54,0.22,4.45,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000045,乌鲁木齐市,P023,gateway_access,gateway_to_spot:乌鲁木齐市,4.505,236.9,0.184,3.379,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000046,P023,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,4.861,237.21,0.184,3.646,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000047,乌鲁木齐市,P024,gateway_access,gateway_to_spot:乌鲁木齐市,7.05,2575.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000048,P024,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.05,2575.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000049,乌鲁木齐市,P025,gateway_access,gateway_to_spot:乌鲁木齐市,7.05,2575.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000050,P025,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.05,2575.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000051,乌鲁木齐市,P026,gateway_access,gateway_to_spot:乌鲁木齐市,7.05,2575.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000052,P026,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.05,2575.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000053,乌鲁木齐市,P027,gateway_access,gateway_to_spot:乌鲁木齐市,10.697,2679.63,0.263,8.023,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000054,P027,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,10.497,2674.76,0.26,7.873,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000055,乌鲁木齐市,P028,gateway_access,gateway_to_spot:乌鲁木齐市,11.55,2734.5,0.24,8.663,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000056,P028,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,11.55,2734.5,0.24,8.663,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000057,乌鲁木齐市,P029,gateway_access,gateway_to_spot:乌鲁木齐市,7.583,1195.0,0.16,5.687,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000058,P029,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.583,1195.0,0.16,5.687,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000059,乌鲁木齐市,P030,gateway_access,gateway_to_spot:乌鲁木齐市,6.383,1195.0,0.16,4.787,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000060,P030,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,6.383,1195.0,0.16,4.787,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000061,乌鲁木齐市,P031,gateway_access,gateway_to_spot:乌鲁木齐市,7.583,1195.0,0.16,5.687,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000062,P031,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.583,1195.0,0.16,5.687,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000063,乌鲁木齐市,P032,gateway_access,gateway_to_spot:乌鲁木齐市,4.843,188.97,0.155,3.632,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000064,P032,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,5.039,189.2,0.155,3.779,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000065,乌鲁木齐市,P033,gateway_access,gateway_to_spot:乌鲁木齐市,6.093,219.83,0.173,4.57,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000066,P033,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,6.042,220.37,0.174,4.531,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000067,乌鲁木齐市,P034,gateway_access,gateway_to_spot:乌鲁木齐市,4.921,223.82,0.176,3.691,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000068,P034,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,5.059,224.35,0.176,3.794,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000069,乌鲁木齐市,P035,gateway_access,gateway_to_spot:乌鲁木齐市,2.692,126.68,0.117,2.019,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000070,P035,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,2.681,126.6,0.117,2.011,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000071,乌鲁木齐市,P036,gateway_access,gateway_to_spot:乌鲁木齐市,1.997,93.29,0.097,1.498,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000072,P036,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,2.011,93.26,0.097,1.508,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000073,乌鲁木齐市,P037,gateway_access,gateway_to_spot:乌鲁木齐市,7.05,2387.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000074,P037,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.05,2387.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000075,乌鲁木齐市,P038,gateway_access,gateway_to_spot:乌鲁木齐市,10.25,2447.5,0.24,7.688,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000076,P038,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,10.25,2447.5,0.24,7.688,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000077,乌鲁木齐市,P039,gateway_access,gateway_to_spot:乌鲁木齐市,7.05,2387.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000078,P039,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,7.05,2387.0,0.16,5.287,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000079,乌鲁木齐市,P040,gateway_access,gateway_to_spot:乌鲁木齐市,8.75,2575.0,0.16,6.562,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,gateway_to_spot
Q2G000080,P040,乌鲁木齐市,gateway_access,spot_to_gateway:乌鲁木齐市,8.75,2575.0,0.16,6.562,urumqi_depot_access,urumqi_depot_access,False,True,乌鲁木齐市,spot_to_gateway
Q2G000081,吐鲁番市,P001,gateway_access,gateway_to_spot:吐鲁番市,3.718,170.56,0.179,2.788,gateway_anchor::坎儿井民俗园 -> amap road 264.6km,gateway_anchor::坎儿井民俗园 -> amap road 264.6km,False,True,吐鲁番市,gateway_to_spot
Q2G000082,P001,吐鲁番市,rail,spot_to_gateway:吐鲁番市,2.883,124.0,0.08,1.297,Z66 乌鲁木齐-吐鲁番北 -> gateway_anchor::坎儿井民俗园,Z66 乌鲁木齐-吐鲁番北 -> gateway_anchor::坎儿井民俗园,True,True,吐鲁番市,spot_to_gateway
Q2G000083,吐鲁番市,P002,gateway_access,gateway_to_spot:吐鲁番市,3.55,91.0,0.185,2.663,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000084,P002,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.757,79.64,0.111,1.318,amap road 99.3km -> gateway_anchor::坎儿井民俗园,amap road 99.3km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000085,吐鲁番市,P003,gateway_access,gateway_to_spot:吐鲁番市,1.75,25.0,0.105,1.312,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000086,P003,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.75,25.0,0.105,1.312,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000087,吐鲁番市,P004,gateway_access,gateway_to_spot:吐鲁番市,1.05,25.0,0.105,0.788,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000088,P004,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000089,吐鲁番市,P005,gateway_access,gateway_to_spot:吐鲁番市,0.55,30.0,0.025,0.413,gateway_local_access,gateway_local_access,False,True,吐鲁番市,gateway_to_spot
Q2G000090,P005,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,0.55,30.0,0.025,0.413,gateway_local_access,gateway_local_access,False,True,吐鲁番市,spot_to_gateway
Q2G000091,吐鲁番市,P006,gateway_access,gateway_to_spot:吐鲁番市,1.05,25.0,0.105,0.788,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000092,P006,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000093,吐鲁番市,P007,gateway_access,gateway_to_spot:吐鲁番市,16.75,487.0,0.265,12.562,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000094,P007,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,16.75,487.0,0.265,12.562,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000095,吐鲁番市,P008,gateway_access,gateway_to_spot:吐鲁番市,8.473,428.84,0.346,6.355,gateway_anchor::坎儿井民俗园 -> amap road 734.2km,gateway_anchor::坎儿井民俗园 -> amap road 734.2km,False,True,吐鲁番市,gateway_to_spot
Q2G000096,P008,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,8.324,432.96,0.341,6.243,amap road 741.7km -> gateway_anchor::坎儿井民俗园,amap road 741.7km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000097,吐鲁番市,P009,gateway_access,gateway_to_spot:吐鲁番市,10.827,327.93,0.428,8.12,gateway_anchor::坎儿井民俗园 -> amap road 550.8km,gateway_anchor::坎儿井民俗园 -> amap road 550.8km,False,True,吐鲁番市,gateway_to_spot
Q2G000098,P009,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,10.326,328.98,0.411,7.744,amap road 552.7km -> gateway_anchor::坎儿井民俗园,amap road 552.7km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000099,吐鲁番市,P010,gateway_access,gateway_to_spot:吐鲁番市,14.711,475.54,0.564,11.033,gateway_anchor::坎儿井民俗园 -> amap road 819.2km,gateway_anchor::坎儿井民俗园 -> amap road 819.2km,False,True,吐鲁番市,gateway_to_spot
Q2G000100,P010,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,14.046,476.65,0.541,10.534,amap road 821.2km -> gateway_anchor::坎儿井民俗园,amap road 821.2km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000101,吐鲁番市,P011,gateway_access,gateway_to_spot:吐鲁番市,1.75,25.0,0.105,1.312,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000102,P011,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.75,25.0,0.105,1.312,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000103,吐鲁番市,P012,gateway_access,gateway_to_spot:吐鲁番市,1.05,25.0,0.105,0.788,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000104,P012,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.05,25.0,0.105,0.788,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000105,吐鲁番市,P013,gateway_access,gateway_to_spot:吐鲁番市,1.75,25.0,0.105,1.312,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000106,P013,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,1.75,25.0,0.105,1.312,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000107,吐鲁番市,P014,gateway_access,gateway_to_spot:吐鲁番市,9.445,462.76,0.38,7.084,gateway_anchor::坎儿井民俗园 -> amap road 795.9km,gateway_anchor::坎儿井民俗园 -> amap road 795.9km,False,True,吐鲁番市,gateway_to_spot
Q2G000108,P014,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,9.141,466.2,0.369,6.856,amap road 802.2km -> gateway_anchor::坎儿井民俗园,amap road 802.2km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000109,吐鲁番市,P015,gateway_access,gateway_to_spot:吐鲁番市,16.625,496.72,0.631,12.469,gateway_anchor::坎儿井民俗园 -> amap road 857.7km,gateway_anchor::坎儿井民俗园 -> amap road 857.7km,False,True,吐鲁番市,gateway_to_spot
Q2G000110,P015,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,16.142,497.84,0.614,12.107,amap road 859.7km -> gateway_anchor::坎儿井民俗园,amap road 859.7km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000111,吐鲁番市,P016,gateway_access,gateway_to_spot:吐鲁番市,15.988,534.67,0.609,11.991,gateway_anchor::坎儿井民俗园 -> amap road 926.7km,gateway_anchor::坎儿井民俗园 -> amap road 926.7km,False,True,吐鲁番市,gateway_to_spot
Q2G000112,P016,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,15.41,535.78,0.589,11.558,amap road 928.7km -> gateway_anchor::坎儿井民俗园,amap road 928.7km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000113,吐鲁番市,P017,gateway_access,gateway_to_spot:吐鲁番市,9.043,455.46,0.366,6.782,gateway_anchor::坎儿井民俗园 -> amap road 782.6km,gateway_anchor::坎儿井民俗园 -> amap road 782.6km,False,True,吐鲁番市,gateway_to_spot
Q2G000114,P017,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,8.561,447.1,0.349,6.421,amap road 767.5km -> gateway_anchor::坎儿井民俗园,amap road 767.5km -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000115,吐鲁番市,P018,gateway_access,gateway_to_spot:吐鲁番市,10.9,465.0,0.265,8.175,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
Q2G000116,P018,吐鲁番市,gateway_access,spot_to_gateway:吐鲁番市,10.9,465.0,0.265,8.175,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle -> gateway_anchor::坎儿井民俗园,False,True,吐鲁番市,spot_to_gateway
Q2G000117,吐鲁番市,P019,gateway_access,gateway_to_spot:吐鲁番市,10.9,465.0,0.265,8.175,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,gateway_anchor::坎儿井民俗园 -> scenic_shuttle -> self_drive -> self_drive -> scenic_shuttle,False,True,吐鲁番市,gateway_to_spot
